C[132]: 	16.3758		16.7543		5.96391		3.15427		1.30744		0.63308		
C[133]: 	16.3562		16.7223		6.02148		3.16248		1.31633		0.63265		
C[134]: 	16.3365		16.6903		6.07962		3.17065		1.32523		0.6322		
C[135]: 	16.3167		16.6582		6.13835		3.1788		1.33414		0.63173		
C[136]: 	16.2968		16.6262		6.19769		3.18693		1.34307		0.63125		
C[137]: 	16.2768		16.5941		6.25767		3.19503		1.352		0.63075		
C[138]: 	16.2567		16.562		6.3183		3.2031		1.36095		0.63024		
C[139]: 	16.2365		16.53		6.3796		3.21115		1.3699		0.62971		
C[140]: 	16.2162		16.4979		6.4416		3.21917		1.37887		0.62917		
C[141]: 	16.1958		16.4658		6.50431		3.22717		1.38785		0.62861		
C[142]: 	16.1752		16.4337		6.56775		3.23515		1.39684		0.62803		
C[143]: 	16.1546		16.4016		6.63192		3.2431		1.40584		0.62743		
C[144]: 	16.134		16.3695		6.69685		3.25103		1.41485		0.62683		
C[145]: 	16.1132		16.3373		6.76255		3.25893		1.42387		0.6262		
C[146]: 	16.0923		16.3052		6.82902		3.26681		1.43291		0.62556		
C[147]: 	16.0713		16.2731		6.89627		3.27467		1.44195		0.6249		
C[148]: 	16.0502		16.2409		6.96431		3.2825		1.451		0.62423		
C[149]: 	16.029		16.2088		7.03314		3.29031		1.46007		0.62354		
C[150]: 	16.0078		16.1766		7.10275		3.2981		1.46914		0.62283		
C[151]: 	15.9864		16.1444		7.17314		3.30586		1.47823		0.62211		
C[152]: 	15.965		16.1122		7.2443		3.31361		1.48732		0.62137		
C[153]: 	15.9434		16.08		7.31623		3.32133		1.49643		0.62062		
C[154]: 	15.9218		16.0478		7.38891		3.32903		1.50555		0.61985		
C[155]: 	15.9001		16.0156		7.46232		3.33671		1.51467		0.61906		
C[156]: 	15.8783		15.9834		7.53644		3.34437		1.52381		0.61826		
C[157]: 	15.8564		15.9512		7.61124		3.35201		1.53296		0.61744		
